Date,QUOTE_DATE,EXPIRE_DATE,UNDERLYING_LAST,STRIKE,C_LAST,C_BID,C_ASK,C_IV,C_VOLUME,diff,diff_date
2020-10-02,2020-10-02,2020-10-23,334.02,334.0,7.56,7.37,7.42,0.2254,282.0,0.01999999999998181,21
2020-10-05,2020-10-05,2020-10-26,339.75,340.0,6.79,6.82,6.88,0.21696,20.0,0.25,21
2020-10-06,2020-10-06,2020-10-26,334.95,335.0,7.49,7.4,7.49,0.23277,15.0,0.05000000000001137,20
2020-10-07,2020-10-07,2020-10-28,340.75,341.0,6.98,6.82,6.87,0.20969,65.0,0.25,21
2020-10-08,2020-10-08,2020-10-28,343.65,344.0,6.05,6.03,6.08,0.1898,60.0,0.35000000000002274,20
2020-10-09,2020-10-09,2020-10-30,346.73,347.0,5.87,5.86,5.89,0.17682,,0.2699999999999818,21
2020-10-12,2020-10-12,2020-11-02,352.36,352.0,7.16,6.36,6.44,0.17981,213.0,0.36000000000001364,21
2020-10-13,2020-10-13,2020-11-02,350.17,350.0,6.55,6.41,6.45,0.1894,230.0,0.17000000000001592,20
2020-10-14,2020-10-14,2020-11-04,347.93,348.0,7.95,7.54,7.65,0.22342,18.0,0.06999999999999318,21
2020-10-15,2020-10-15,2020-11-04,347.54,348.0,7.25,7.19,7.27,0.22462,30.0,0.45999999999997954,20
2020-10-16,2020-10-16,2020-11-06,347.24,347.0,8.65,8.41,8.47,0.26105,10.0,0.2400000000000091,21
2020-10-19,2020-10-19,2020-11-09,342.13,342.0,8.84,8.52,8.64,0.25455,10.0,0.12999999999999545,21
2020-10-20,2020-10-20,2020-11-09,343.32,343.0,9.1,9.09,9.15,0.27649,47.0,0.3199999999999932,20
2020-10-21,2020-10-21,2020-11-11,342.65,343.0,9.65,8.53,8.61,0.26085,38.0,0.35000000000002274,21
2020-10-22,2020-10-22,2020-11-11,344.67,345.0,8.18,7.89,7.94,0.24546,96.0,0.3299999999999841,20
2020-10-23,2020-10-23,2020-11-13,345.64,346.0,7.55,7.87,7.93,0.24781,30.0,0.36000000000001364,21
2020-10-26,2020-10-26,2020-11-16,339.52,340.0,9.3,9.28,9.39,0.28755,258.0,0.4800000000000182,21
2020-10-27,2020-10-27,2020-11-16,338.33,339.0,9.24,9.19,9.25,0.29613,229.0,0.6700000000000159,20
2020-10-28,2020-10-28,2020-11-18,326.67,325.0,12.63,12.85,12.94,0.37745,207.0,1.670000000000016,21
2020-10-29,2020-10-29,2020-11-18,330.0,330.0,11.98,10.89,10.96,0.35592,38.0,0.0,20
2020-10-30,2020-10-30,2020-11-20,326.74,327.0,10.45,10.49,10.53,0.33211,,0.2599999999999909,21
2020-11-02,2020-11-02,2020-11-23,330.16,330.0,10.51,10.47,10.56,0.3263,13.0,0.160000000000025,21
2020-11-03,2020-11-03,2020-11-23,335.91,336.0,9.66,9.81,9.9,0.32355,60.0,0.08999999999997499,20
2020-11-04,2020-11-04,2020-11-25,343.46,343.0,11.15,8.65,8.81,0.25263,8.0,0.45999999999997954,21
2020-11-05,2020-11-05,2020-11-25,350.21,350.0,7.84,8.13,8.19,0.24057,130.0,0.20999999999997954,20
2020-11-06,2020-11-06,2020-11-27,350.19,350.0,7.52,7.14,7.17,0.20648,,0.18999999999999773,21
2020-11-09,2020-11-09,2020-11-30,354.53,355.0,9.86,6.7,6.78,0.20026,26.0,0.4700000000000273,21
2020-11-10,2020-11-10,2020-11-30,354.07,354.0,6.62,6.56,6.61,0.1937,224.0,0.06999999999999318,20
2020-11-11,2020-11-11,2020-12-02,356.72,357.0,5.74,6.19,6.22,0.18179,407.0,0.2799999999999727,21
2020-11-12,2020-11-12,2020-12-02,353.33,353.0,6.75,6.77,6.85,0.19629,58.0,0.3299999999999841,20
2020-11-13,2020-11-13,2020-12-04,358.1,358.0,6.55,6.47,6.52,0.18543,794.0,0.10000000000002274,21
2020-11-16,2020-11-16,2020-12-07,362.45,362.0,5.78,6.0,6.11,0.16464,167.0,0.44999999999998863,21
2020-11-17,2020-11-17,2020-12-07,360.72,361.0,5.75,5.63,5.67,0.16799,33.0,0.2799999999999727,20
2020-11-18,2020-11-18,2020-12-09,356.25,356.0,8.48,6.84,6.86,0.19426,19.0,0.25,21
2020-11-19,2020-11-19,2020-12-09,357.78,358.0,5.92,5.92,5.94,0.18068,247.0,0.22000000000002728,20
2020-11-20,2020-11-20,2020-12-11,355.34,355.0,7.12,6.81,6.86,0.20376,305.0,0.339999999999975,21
2020-11-23,2020-11-23,2020-12-14,357.54,358.0,5.59,5.65,5.68,0.16782,375.0,0.45999999999997954,21
2020-11-24,2020-11-24,2020-12-14,363.22,363.0,5.71,5.71,5.77,0.16254,137.0,0.22000000000002728,20
2020-11-25,2020-11-25,2020-12-16,362.49,362.0,6.36,6.23,6.25,0.1697,51.0,0.4900000000000091,21
2020-11-30,2020-11-30,2020-12-21,362.31,362.0,5.61,5.83,5.93,0.1636,653.0,0.3100000000000023,21
2020-12-01,2020-12-01,2020-12-21,365.97,366.0,5.67,5.68,5.78,0.17927,599.0,0.029999999999972715,20
2020-12-02,2020-12-02,2020-12-23,366.82,367.0,5.3,5.43,5.47,0.16582,153.0,0.18000000000000682,21
2020-12-03,2020-12-03,2020-12-24,366.68,367.0,4.89,5.01,5.07,0.15557,415.0,0.3199999999999932,21
2020-12-04,2020-12-04,2020-12-24,369.81,370.0,4.83,4.77,4.82,0.16213,,0.18999999999999773,20
2020-12-07,2020-12-07,2020-12-28,369.14,369.0,4.43,4.77,4.81,0.14764,,0.13999999999998636,21
2020-12-08,2020-12-08,2020-12-28,370.2,370.0,4.48,4.42,4.46,0.13954,197.0,0.19999999999998863,20
2020-12-09,2020-12-09,2020-12-30,366.95,367.0,5.04,5.41,5.48,0.16765,74.0,0.05000000000001137,21
2020-12-10,2020-12-10,2020-12-31,366.77,367.0,5.27,5.06,5.08,0.16605,,0.2300000000000182,21
2020-12-11,2020-12-11,2020-12-31,366.24,366.0,5.12,5.12,5.17,0.16296,,0.2400000000000091,20
2020-12-14,2020-12-14,2021-01-04,364.66,365.0,5.44,5.46,5.52,0.17096,537.0,0.339999999999975,21
2020-12-15,2020-12-15,2021-01-04,369.59,370.0,4.23,4.3,4.34,0.14833,965.0,0.410000000000025,20
2020-12-16,2020-12-16,2021-01-06,370.17,370.0,5.4,5.27,5.35,0.16141,468.0,0.17000000000001592,21
2020-12-17,2020-12-17,2021-01-06,372.24,372.0,4.92,4.91,4.97,0.15444,,0.2400000000000091,20
2020-12-18,2020-12-18,2021-01-08,369.23,369.0,6.62,6.63,6.71,0.1814,977.0,0.2300000000000182,21
2020-12-21,2020-12-21,2021-01-11,367.65,368.0,6.52,6.63,6.73,0.18973,80.0,0.35000000000002274,21
2020-12-22,2020-12-22,2021-01-11,367.24,367.0,6.5,6.62,6.68,0.18572,57.0,0.2400000000000091,20
2020-12-23,2020-12-23,2021-01-13,367.57,368.0,7.02,6.24,6.29,0.18185,34.0,0.4300000000000068,21
2020-12-28,2020-12-28,2021-01-19,372.22,372.0,5.99,5.96,6.02,0.1583,54.0,0.22000000000002728,22
2020-12-29,2020-12-29,2021-01-19,371.57,372.0,5.86,5.7,5.76,0.16265,288.0,0.4300000000000068,21
2020-12-30,2020-12-30,2021-01-20,371.99,372.0,6.02,5.89,5.95,0.16505,340.0,0.009999999999990905,21
2020-12-31,2020-12-31,2021-01-20,373.93,374.0,5.41,5.87,5.95,0.16617,22.0,0.06999999999999318,20
2021-01-04,2021-01-04,2021-01-25,368.84,369.0,7.13,7.03,7.08,0.19773,61.0,0.160000000000025,21
2021-01-05,2021-01-05,2021-01-25,371.31,371.0,6.67,6.69,6.74,0.18614,60.0,0.3100000000000023,20
2021-01-06,2021-01-06,2021-01-27,373.49,373.0,7.7,7.36,7.47,0.19602,33.0,0.4900000000000091,21
2021-01-07,2021-01-07,2021-01-27,379.06,379.0,5.83,5.97,6.01,0.16459,425.0,0.060000000000002274,20
2021-01-08,2021-01-08,2021-01-29,381.24,381.0,6.27,6.17,6.23,0.16278,396.0,0.2400000000000091,21
2021-01-11,2021-01-11,2021-02-01,378.75,379.0,6.6,6.59,6.67,0.18228,175.0,0.25,21
2021-01-12,2021-01-12,2021-02-01,378.82,379.0,6.31,6.32,6.37,0.17793,69.0,0.18000000000000682,20
2021-01-13,2021-01-13,2021-02-03,379.75,380.0,6.35,6.08,6.13,0.168,107.0,0.25,21
2021-01-14,2021-01-14,2021-02-03,378.45,378.0,7.77,6.65,6.7,0.17846,32.0,0.44999999999998863,20
2021-01-15,2021-01-15,2021-02-05,375.67,376.0,6.61,6.57,6.62,0.19751,301.0,0.3299999999999841,21
2021-01-19,2021-01-19,2021-02-08,378.64,379.0,6.2,6.06,6.1,0.17382,41.0,0.36000000000001364,20
2021-01-20,2021-01-20,2021-02-10,383.85,384.0,6.09,6.04,6.11,0.1634,199.0,0.14999999999997726,21
2021-01-21,2021-01-21,2021-02-10,384.19,384.0,6.34,5.92,5.94,0.16023,112.0,0.18999999999999773,20
2021-01-22,2021-01-22,2021-02-12,382.82,383.0,6.31,6.0,6.04,0.16309,159.0,0.18000000000000682,21
2021-01-25,2021-01-25,2021-02-16,384.4,384.0,6.5,6.53,6.59,0.16544,121.0,0.39999999999997726,22
2021-01-26,2021-01-26,2021-02-16,383.83,384.0,6.21,6.22,6.26,0.16773,77.0,0.17000000000001592,21
2021-01-27,2021-01-27,2021-02-17,374.34,374.0,8.94,9.33,9.43,0.29003,207.0,0.339999999999975,21
2021-01-28,2021-01-28,2021-02-17,377.63,378.0,9.52,7.64,7.72,0.21738,28.0,0.37000000000000455,20
2021-01-29,2021-01-29,2021-02-19,370.25,370.0,10.04,9.7,9.78,0.26782,3019.0,0.25,21
2021-02-01,2021-02-01,2021-02-22,376.19,376.0,8.31,8.17,8.24,0.23031,16.0,0.18999999999999773,21
2021-02-02,2021-02-02,2021-02-22,381.47,381.0,7.65,7.01,7.05,0.18637,22.0,0.4700000000000273,20
2021-02-03,2021-02-03,2021-02-24,381.87,382.0,6.83,6.48,6.53,0.17595,13.0,0.12999999999999545,21
2021-02-04,2021-02-04,2021-02-24,386.18,386.0,5.37,5.58,5.63,0.14976,238.0,0.18000000000000682,20
2021-02-05,2021-02-05,2021-02-26,387.66,387.5,5.76,5.74,5.77,0.14912,856.0,0.160000000000025,21
2021-02-08,2021-02-08,2021-03-01,390.52,391.0,5.04,5.24,5.3,0.14389,223.0,0.4800000000000182,21
2021-02-09,2021-02-09,2021-03-01,390.27,390.0,5.6,5.68,5.72,0.14927,401.0,0.2699999999999818,20
2021-02-10,2021-02-10,2021-03-03,390.09,390.0,6.34,6.0,6.06,0.1564,118.0,0.08999999999997499,21
2021-02-11,2021-02-11,2021-03-03,390.71,391.0,5.4,5.46,5.51,0.15245,39.0,0.29000000000002046,20
2021-02-12,2021-02-12,2021-03-05,392.73,392.5,5.67,5.72,5.77,0.14617,50.0,0.2300000000000182,21
2021-02-16,2021-02-16,2021-03-08,392.4,392.0,5.95,5.95,6.0,0.15372,756.0,0.39999999999997726,20
2021-02-17,2021-02-17,2021-03-10,392.43,392.0,5.95,6.05,6.1,0.15345,78.0,0.4300000000000068,21
2021-02-18,2021-02-18,2021-03-10,390.83,391.0,6.14,5.79,5.84,0.15736,27.0,0.17000000000001592,20
2021-02-19,2021-02-19,2021-03-12,390.03,390.0,6.06,6.0,6.04,0.16311,5377.0,0.029999999999972715,21
2021-02-22,2021-02-22,2021-03-15,387.1,387.0,6.7,6.61,6.67,0.1735,30.0,0.10000000000002274,21
2021-02-23,2021-02-23,2021-03-15,387.52,388.0,6.62,6.03,6.08,0.17289,775.0,0.4800000000000182,20
2021-02-24,2021-02-24,2021-03-17,391.77,392.0,5.72,6.04,6.09,0.16131,26.0,0.2300000000000182,21
2021-02-25,2021-02-25,2021-03-17,382.3,382.0,7.32,9.04,9.15,0.2448,15.0,0.30000000000001137,20
2021-02-26,2021-02-26,2021-03-19,380.36,380.0,9.0,8.58,8.68,0.23984,1950.0,0.36000000000001364,21
2021-03-01,2021-03-01,2021-03-22,389.52,390.0,5.7,5.75,5.82,0.16618,629.0,0.4800000000000182,21
2021-03-02,2021-03-02,2021-03-22,386.55,387.0,6.85,6.27,6.33,0.1801,81.0,0.44999999999998863,20
2021-03-03,2021-03-03,2021-03-24,381.46,381.0,0.0,7.74,7.82,0.21673,,0.45999999999997954,21
2021-03-04,2021-03-04,2021-03-24,376.68,377.0,7.49,7.41,7.49,0.21934,35.0,0.3199999999999932,20
2021-03-05,2021-03-05,2021-03-26,383.6,384.0,6.67,6.51,6.58,0.19205,258.0,0.39999999999997726,21
2021-03-08,2021-03-08,2021-03-29,381.73,380.0,9.49,8.24,8.3,0.19848,281.0,1.7300000000000182,21
2021-03-09,2021-03-09,2021-03-29,387.11,387.0,7.63,6.21,6.27,0.18488,137.0,0.11000000000001364,20
2021-03-10,2021-03-10,2021-03-31,389.48,389.0,6.32,6.23,6.27,0.16316,185.0,0.4800000000000182,21
2021-03-11,2021-03-11,2021-04-01,393.48,393.0,5.92,5.86,5.92,0.16274,240.0,0.4800000000000182,21
2021-03-12,2021-03-12,2021-04-01,394.02,394.0,5.08,5.03,5.08,0.14829,3620.0,0.01999999999998181,20
2021-03-15,2021-03-15,2021-04-05,396.46,396.0,4.91,4.95,5.03,0.13814,178.0,0.45999999999997954,21
2021-03-16,2021-03-16,2021-04-05,395.94,396.0,4.85,4.61,4.67,0.13178,107.0,0.060000000000002274,20
2021-03-17,2021-03-17,2021-04-07,397.24,397.0,4.77,4.66,4.71,0.13234,70.0,0.2400000000000091,21
2021-03-18,2021-03-18,2021-04-07,391.34,391.0,5.45,5.38,5.49,0.1509,40.0,0.339999999999975,20
2021-03-19,2021-03-19,2021-04-09,389.47,389.0,6.29,6.2,6.24,0.15862,242.0,0.4700000000000273,21
2021-03-22,2021-03-22,2021-04-12,392.53,393.0,4.89,4.88,4.92,0.13383,178.0,0.4700000000000273,21
2021-03-23,2021-03-23,2021-04-12,389.59,390.0,5.25,5.3,5.35,0.14772,105.0,0.410000000000025,20
2021-03-24,2021-03-24,2021-04-14,387.49,387.0,7.13,6.39,6.45,0.16299,193.0,0.4900000000000091,21
2021-03-25,2021-03-25,2021-04-14,389.62,390.0,5.28,5.21,5.26,0.14539,458.0,0.37999999999999545,20
2021-03-26,2021-03-26,2021-04-16,395.84,396.0,5.42,5.22,5.29,0.13784,3219.0,0.160000000000025,21
2021-03-29,2021-03-29,2021-04-19,395.76,395.0,6.11,6.02,6.09,0.14597,296.0,0.7599999999999909,21
2021-03-30,2021-03-30,2021-04-19,394.78,395.0,4.61,4.91,4.96,0.13427,271.0,0.22000000000002728,20
2021-03-31,2021-03-31,2021-04-21,396.19,395.0,6.5,6.0,6.1,0.1442,278.0,1.1899999999999977,21
2021-04-01,2021-04-01,2021-04-21,400.53,400.0,5.0,5.01,5.06,0.12443,478.0,0.5299999999999727,20
2021-04-05,2021-04-05,2021-04-26,406.27,405.0,6.02,5.77,5.99,0.13144,472.0,1.2699999999999818,21
2021-04-06,2021-04-06,2021-04-26,406.06,405.0,5.49,5.63,5.68,0.13258,92.0,1.0600000000000023,20
2021-04-07,2021-04-07,2021-04-28,406.57,405.0,6.05,6.05,6.09,0.13204,343.0,1.5699999999999932,21
2021-04-08,2021-04-08,2021-04-28,408.48,410.0,3.88,4.01,4.03,0.12072,760.0,1.5199999999999818,20
2021-04-09,2021-04-09,2021-04-30,411.44,411.0,5.33,5.31,5.37,0.13513,2332.0,0.4399999999999977,21
2021-04-12,2021-04-12,2021-05-03,411.63,412.0,4.77,4.74,4.87,0.12352,284.0,0.37000000000000455,21
2021-04-13,2021-04-13,2021-05-03,412.79,413.0,4.8,4.77,4.8,0.12374,138.0,0.20999999999997954,20
2021-04-14,2021-04-14,2021-05-05,411.5,411.0,5.33,5.44,5.48,0.12916,90.0,0.5,21
2021-04-15,2021-04-15,2021-05-05,415.83,416.0,4.69,4.69,4.74,0.12249,282.0,0.17000000000001592,20
2021-04-16,2021-04-16,2021-05-07,417.35,417.5,5.04,4.74,4.79,0.1234,156.0,0.14999999999997726,21
2021-04-19,2021-04-19,2021-05-10,415.24,415.0,5.38,5.37,5.44,0.13041,118.0,0.2400000000000091,21
2021-04-20,2021-04-20,2021-05-10,412.22,412.0,5.84,5.77,5.83,0.14897,443.0,0.22000000000002728,20
2021-04-21,2021-04-21,2021-05-12,416.08,416.0,5.05,5.34,5.4,0.13742,40.0,0.07999999999998408,21
2021-04-22,2021-04-22,2021-05-12,412.35,412.0,5.9,5.94,6.01,0.14707,59.0,0.35000000000002274,20
2021-04-23,2021-04-23,2021-05-14,416.71,417.0,5.24,5.07,5.1,0.13234,494.0,0.29000000000002046,21
2021-04-26,2021-04-26,2021-05-17,417.65,418.0,5.05,4.99,5.08,0.12977,394.0,0.35000000000002274,21
2021-04-27,2021-04-27,2021-05-17,417.46,417.0,5.57,5.32,5.36,0.12819,178.0,0.45999999999997954,20
2021-04-28,2021-04-28,2021-05-19,417.39,417.0,5.94,5.39,5.44,0.1276,101.0,0.38999999999998636,21
2021-04-29,2021-04-29,2021-05-19,419.99,420.0,4.92,4.97,5.04,0.13002,174.0,0.009999999999990905,20
2021-04-30,2021-04-30,2021-05-21,417.28,417.0,5.69,5.76,5.82,0.13827,4720.0,0.2799999999999727,21
2021-05-03,2021-05-03,2021-05-24,418.17,418.0,5.8,5.54,5.57,0.13696,255.0,0.17000000000001592,21
2021-05-04,2021-05-04,2021-05-24,415.64,416.0,5.25,5.34,5.37,0.1436,54.0,0.36000000000001364,20
2021-05-05,2021-05-05,2021-05-26,415.72,416.0,5.86,5.66,5.71,0.1426,48.0,0.2799999999999727,21
2021-05-06,2021-05-06,2021-05-26,419.05,419.0,4.58,5.25,5.31,0.13087,24.0,0.05000000000001137,20
2021-05-07,2021-05-07,2021-05-28,422.07,422.0,5.23,5.18,5.21,0.12452,2597.0,0.06999999999999318,21
2021-05-10,2021-05-10,2021-06-01,417.91,418.0,6.01,5.9,5.95,0.14294,55.0,0.08999999999997499,22
2021-05-11,2021-05-11,2021-06-01,414.27,414.0,6.8,6.86,6.9,0.17222,130.0,0.2699999999999818,21
2021-05-12,2021-05-12,2021-06-02,405.57,406.0,8.61,8.38,8.46,0.2174,113.0,0.4300000000000068,21
2021-05-13,2021-05-13,2021-06-02,410.27,410.0,7.95,7.37,7.42,0.18642,60.0,0.2699999999999818,20
2021-05-14,2021-05-14,2021-06-04,416.54,417.0,5.87,5.4,5.5,0.13941,99.0,0.45999999999997954,21
2021-05-17,2021-05-17,2021-06-07,415.52,416.0,5.46,5.61,5.64,0.14379,373.0,0.4800000000000182,21
2021-05-18,2021-05-18,2021-06-07,411.94,412.0,7.76,6.28,6.36,0.16086,53.0,0.060000000000002274,20
2021-05-19,2021-05-19,2021-06-09,410.89,411.0,6.47,6.47,6.53,0.16693,13.0,0.11000000000001364,21
2021-05-20,2021-05-20,2021-06-09,415.1,415.0,6.37,5.89,5.95,0.15013,131.0,0.10000000000002274,20
2021-05-21,2021-05-21,2021-06-11,414.97,415.0,6.12,5.9,5.93,0.14601,21230.0,0.029999999999972715,21
2021-05-24,2021-05-24,2021-06-14,419.12,419.0,5.66,5.1,5.14,0.12293,214.0,0.12000000000000455,21
2021-05-25,2021-05-25,2021-06-14,418.25,418.0,5.0,5.19,5.24,0.12697,55.0,0.25,20
2021-05-26,2021-05-26,2021-06-16,419.02,419.0,5.08,5.07,5.11,0.12404,138.0,0.01999999999998181,21
2021-05-27,2021-05-27,2021-06-16,419.2,419.0,5.0,5.06,5.1,0.12442,149.0,0.19999999999998863,20
2021-05-28,2021-05-28,2021-06-18,420.05,420.0,4.58,4.56,4.61,0.11881,4043.0,0.05000000000001137,21
2021-06-01,2021-06-01,2021-06-21,419.64,420.0,4.53,4.44,4.49,0.12546,546.0,0.36000000000001364,20
2021-06-02,2021-06-02,2021-06-23,420.37,420.0,4.73,4.75,4.78,0.12383,152.0,0.37000000000000455,21
2021-06-03,2021-06-03,2021-06-23,418.82,419.0,4.75,4.54,4.58,0.12822,73.0,0.18000000000000682,20
2021-06-04,2021-06-04,2021-06-25,422.56,422.5,4.23,4.19,4.24,0.11652,205.0,0.060000000000002274,21
2021-06-07,2021-06-07,2021-06-28,422.23,422.0,4.19,4.11,4.18,0.10918,913.0,0.2300000000000182,21
2021-06-08,2021-06-08,2021-06-28,422.27,422.0,4.23,4.2,4.25,0.11515,217.0,0.2699999999999818,20
2021-06-09,2021-06-09,2021-06-30,421.65,422.0,4.31,4.22,4.26,0.11802,539.0,0.35000000000002274,21
2021-06-10,2021-06-10,2021-06-30,423.61,424.0,3.32,3.32,3.34,0.10141,1094.0,0.38999999999998636,20
2021-06-11,2021-06-11,2021-07-02,424.34,424.0,3.73,3.78,3.84,0.10235,1535.0,0.339999999999975,21
2021-06-14,2021-06-14,2021-07-06,425.33,425.0,3.89,3.86,3.93,0.10266,484.0,0.3299999999999841,22
2021-06-15,2021-06-15,2021-07-06,424.51,425.0,3.5,3.41,3.47,0.10252,420.0,0.4900000000000091,21
2021-06-16,2021-06-16,2021-07-07,422.09,422.0,4.66,4.31,4.37,0.11847,163.0,0.08999999999997499,21
2021-06-17,2021-06-17,2021-07-07,421.89,422.0,3.92,3.78,3.83,0.11004,344.0,0.11000000000001364,20
2021-06-18,2021-06-18,2021-07-09,414.93,415.0,6.5,6.14,6.2,0.15559,604.0,0.06999999999999318,21
2021-06-21,2021-06-21,2021-07-12,420.84,420.0,5.36,5.36,5.42,0.1203,214.0,0.839999999999975,21
2021-06-22,2021-06-22,2021-07-12,423.09,424.0,3.65,3.62,3.65,0.10042,286.0,0.910000000000025,20
2021-06-23,2021-06-23,2021-07-14,422.64,423.0,4.25,4.2,4.24,0.10605,70.0,0.36000000000001364,21
2021-06-24,2021-06-24,2021-07-14,425.1,425.0,4.22,4.1,4.16,0.10068,127.0,0.10000000000002274,20
2021-06-25,2021-06-25,2021-07-16,426.63,427.0,3.83,3.7,3.72,0.09277,6164.0,0.37000000000000455,21
2021-06-28,2021-06-28,2021-07-19,427.49,427.0,4.17,4.32,4.36,0.09744,205.0,0.4900000000000091,21
2021-06-29,2021-06-29,2021-07-19,427.69,428.0,3.77,3.69,3.71,0.09378,828.0,0.3100000000000023,20
2021-06-30,2021-06-30,2021-07-21,428.14,428.0,4.45,4.17,4.27,0.09895,78.0,0.13999999999998636,21
2021-07-01,2021-07-01,2021-07-21,430.5,430.0,4.09,4.27,4.31,0.10105,730.0,0.5,20
2021-07-02,2021-07-02,2021-07-23,433.76,434.0,3.81,3.79,3.85,0.09534,738.0,0.2400000000000091,21
2021-07-06,2021-07-06,2021-07-26,432.88,433.0,4.18,4.09,4.11,0.10582,397.0,0.12000000000000455,20
2021-07-07,2021-07-07,2021-07-28,434.5,434.0,5.04,4.79,4.9,0.10842,364.0,0.5,21
2021-07-08,2021-07-08,2021-07-28,430.87,431.0,5.1,5.24,5.28,0.13566,172.0,0.12999999999999545,20
2021-07-09,2021-07-09,2021-07-30,435.44,435.0,5.0,4.95,5.0,0.11356,2893.0,0.4399999999999977,21
2021-07-12,2021-07-12,2021-08-02,437.2,437.0,4.59,4.66,4.7,0.10755,409.0,0.19999999999998863,21
2021-07-13,2021-07-13,2021-08-02,435.72,436.0,4.55,4.58,4.61,0.11376,232.0,0.2799999999999727,20
2021-07-14,2021-07-14,2021-08-04,436.29,436.0,4.93,4.91,4.97,0.11293,236.0,0.29000000000002046,21
2021-07-15,2021-07-15,2021-08-04,434.65,435.0,4.67,4.68,4.7,0.12263,281.0,0.35000000000002274,20
2021-07-16,2021-07-16,2021-08-06,431.38,431.0,6.04,6.03,6.06,0.14327,233.0,0.37999999999999545,21
2021-07-19,2021-07-19,2021-08-09,424.93,425.0,6.23,6.84,6.9,0.16656,43.0,0.06999999999999318,21
2021-07-20,2021-07-20,2021-08-09,431.07,431.0,6.0,5.84,5.89,0.14189,307.0,0.06999999999999318,20
2021-07-21,2021-07-21,2021-08-11,434.55,435.0,5.0,4.96,5.0,0.1224,169.0,0.44999999999998863,21
2021-07-22,2021-07-22,2021-08-11,435.51,436.0,4.65,4.66,4.68,0.11825,121.0,0.4900000000000091,20
2021-07-23,2021-07-23,2021-08-13,439.9,440.0,4.8,4.75,4.79,0.11527,1039.0,0.10000000000002274,21
2021-07-26,2021-07-26,2021-08-16,440.99,441.0,4.82,4.8,4.83,0.11186,206.0,0.009999999999990905,21
2021-07-27,2021-07-27,2021-08-16,439.04,439.0,5.14,5.15,5.17,0.13338,310.0,0.040000000000020464,20
2021-07-28,2021-07-28,2021-08-18,438.86,439.0,5.1,5.05,5.08,0.12158,224.0,0.13999999999998636,21
2021-07-29,2021-07-29,2021-08-18,440.67,441.0,4.54,4.5,4.54,0.11747,226.0,0.3299999999999841,20
2021-07-30,2021-07-30,2021-08-20,438.5,438.0,5.53,5.63,5.68,0.12647,4843.0,0.5,21
2021-08-02,2021-08-02,2021-08-23,437.6,438.0,5.33,5.28,5.32,0.12932,54.0,0.39999999999997726,21
2021-08-03,2021-08-03,2021-08-23,441.17,441.0,4.56,4.65,4.67,0.11644,110.0,0.17000000000001592,20
2021-08-04,2021-08-04,2021-08-25,439.02,439.0,5.48,5.13,5.17,0.11986,206.0,0.01999999999998181,21
2021-08-05,2021-08-05,2021-08-25,441.73,442.0,4.45,4.5,4.54,0.11215,255.0,0.2699999999999818,20
2021-08-06,2021-08-06,2021-08-27,442.47,442.0,5.06,5.04,5.07,0.11143,1060.0,0.4700000000000273,21
2021-08-09,2021-08-09,2021-08-30,442.14,442.0,4.91,4.88,4.92,0.11166,346.0,0.13999999999998636,21
2021-08-10,2021-08-10,2021-08-30,442.67,443.0,4.27,4.36,4.38,0.11062,635.0,0.3299999999999841,20
2021-08-11,2021-08-11,2021-09-01,443.73,444.0,4.3,4.45,4.47,0.10745,270.0,0.2699999999999818,21
2021-08-12,2021-08-12,2021-09-01,445.06,445.0,4.33,4.34,4.37,0.10332,182.0,0.060000000000002274,20
2021-08-13,2021-08-13,2021-09-03,445.92,446.0,4.05,4.2,4.25,0.0995,707.0,0.07999999999998408,21
2021-08-16,2021-08-16,2021-09-07,447.06,447.0,4.45,4.45,4.54,0.10033,98.0,0.060000000000002274,22
2021-08-17,2021-08-17,2021-09-07,443.95,444.0,5.01,5.01,5.05,0.12337,361.0,0.05000000000001137,21
2021-08-18,2021-08-18,2021-09-08,439.25,439.0,6.69,6.66,6.74,0.1546,19.0,0.25,21
2021-08-19,2021-08-19,2021-09-08,439.87,440.0,6.23,6.23,6.28,0.15067,282.0,0.12999999999999545,20
2021-08-20,2021-08-20,2021-09-10,443.36,443.0,5.7,5.53,5.58,0.12747,579.0,0.36000000000001364,21
2021-08-23,2021-08-23,2021-09-13,447.27,447.0,4.96,4.65,4.69,0.10463,265.0,0.2699999999999818,21
2021-08-24,2021-08-24,2021-09-13,447.96,448.0,4.25,4.22,4.24,0.1014,372.0,0.040000000000020464,20
2021-08-25,2021-08-25,2021-09-15,448.88,449.0,4.5,4.36,4.38,0.1013,397.0,0.12000000000000455,21
2021-08-26,2021-08-26,2021-09-15,446.33,446.0,5.44,5.28,5.31,0.12163,226.0,0.3299999999999841,20
2021-08-27,2021-08-27,2021-09-17,450.25,450.0,4.25,4.23,4.26,0.10416,13112.0,0.25,21
2021-08-30,2021-08-30,2021-09-20,452.18,452.0,3.96,3.86,3.91,0.09414,270.0,0.18000000000000682,21
2021-08-31,2021-08-31,2021-09-20,451.6,452.0,3.72,3.58,3.63,0.09024,633.0,0.39999999999997726,20
2021-09-01,2021-09-01,2021-09-22,451.85,452.0,3.8,3.87,3.91,0.09846,1312.0,0.14999999999997726,21
